city_id;city_name;stte_id
2583;Nuevo Laredo;28
2584;Nuevo Morelos;28
2585;Ocampo;28
2586;Padilla;28
2587;Palmillas;28
2588;Reynosa;28
2589;Rio Bravo;28
2590;San Carlos;28
2591;San Fernando;28
2592;San Nicolas;28
2593;Soto La Marina;28
2594;Tampico;28
2595;Tula;28
2596;Valle Hermoso;28
2597;Victoria;28
2598;Villagran;28
2599;Xicotencatl;28
2600;Amaxac De Guerrero;29
2601;Apetatitlan De Antonio Carvajal;29
2602;Atlangatepec;29
2603;Altzayanca;29
2604;Apizaco;29
2605;Calpulalpan;29
2606;El Carmen Tequexquitla;29
2607;Cuapiaxtla;29
2608;Cuaxomulco;29
2609;Chiautempan;29
2610;Muñoz De Domingo Arenas;29
2611;Españita;29
2612;Huamantla;29
2613;Hueyotlipan;29
2614;Ixtacuixtla De Mariano Matamoros;29
2615;Ixtenco;29
2616;Mazatecochco De Jose Maria Morelos;29
2617;Contla De Juan Cuamatzi;29
2618;Tepetitla De Lardizabal;29
2619;Sanctorum De Lazaro Cardenas;29
2620;Nanacamilpa De Mariano Arista;29
2621;Acuamanala De Miguel Hidalgo;29
2622;Nativitas;29
2623;Panotla;29
2624;San Pablo Del Monte;29
2625;Santa Cruz Tlaxcala;29
2626;Tenancingo;29
2627;Teolocholco;29
2628;Tepeyanco;29
2629;Terrenate;29
2630;Tetla De La Solidaridad;29
2631;Tetlatlahuca;29
2632;Tlaxcala;29
2633;Tlaxco;29
2634;Tocatlan;29
2635;Totolac;29
2636;Zitlaltepec De Trinidad Sanchez Santos;29
2637;Tzompantepec;29
2638;Xaloztoc;29
2639;Xaltocan;29
2640;Papalotla De Xicohtencatl;29
2641;Xicohtzinco;29
2642;Yauhquemecan;29
2643;Zacatelco;29
2644;Benito Juarez;29
2645;Emiliano Zapata;29
2646;Lazaro Cardenas;29
2647;La Magdalena Tlaltelulco;29
2648;San Damian Texoloc;29
2649;San Francisco Tetlanohcan;29
2650;San Jeronimo Zacualpan;29
2651;San Jose Teacalco;29
2652;San Juan Huactzinco;29
2653;San Lorenzo Axocomanitla;29
2654;San Lucas Tecopilco;29
2655;Santa Ana Nopalucan;29
2656;Santa Apolonia Teacalco;29
2657;Santa Catarina Ayometla;29
2658;Santa Cruz Quilehtla;29
2659;Santa Isabel Xiloxoxtla;29
2660;Acajete;30
2661;Acatlan;30
2662;Acayucan;30
2663;Actopan;30
2664;Acula;30
2665;Acultzingo;30
2666;Camaron De Tejeda;30
2667;Alpatlahuac;30
2668;Alto Lucero De Gutierrez Barrios;30
2669;Altotonga;30
2670;Alvarado;30
2671;Amatitlan;30
2672;Naranjos Amatlan;30
2673;Amatlan De Los Reyes;30
2674;Angel R. Cabada;30
2675;La Antigua;30
2676;Apazapan;30
2677;Aquila;30
2678;Astacinga;30
2679;Atlahuilco;30
2680;Atoyac;30
2681;Atzacan;30
2682;Atzalan;30
2683;Tlaltetela;30
2684;Ayahualulco;30
2685;Banderilla;30
2686;Benito Juarez;30
2687;Boca Del Rio;30
2688;Calcahualco;30
2689;Camerino Z. Mendoza;30
2690;Carrillo Puerto;30
2691;Catemaco;30
2692;Cazones De Herrera;30
2693;Cerro Azul;30
2694;Citlaltepetl;30
2695;Coacoatzintla;30
2696;Coahuitlan;30
2697;Coatepec;30
2698;Coatzacoalcos;30
2699;Coatzintla;30
2700;Coetzala;30
2701;Colipa;30
2702;Comapa;30
2703;Cordoba;30
2704;Cosamaloapan;30
2705;Cosautlan De Carvajal;30
2706;Coscomatepec;30
2707;Cosoleacaque;30
2708;Cotaxtla;30
2709;Coxquihui;30
2710;Coyutla;30
2711;Cuichapa;30
2712;Cuitlahuac;30
2713;Chacaltianguis;30
2714;Chalma;30
2715;Chiconamel;30
2716;Chiconquiaco;30
2717;Chicontepec;30
2718;Chinameca;30
2719;Chinampa De Gorostiza;30
2720;Las Choapas;30
2721;Chocaman;30
2722;Chontla;30
2723;Chumatlan;30
2724;Emiliano Zapata;30
2725;Espinal;30
2726;Filomeno Mata;30
2727;Fortin;30
2728;Gutierrez Zamora;30
2729;Hidalgotitlan;30
2730;Huatusco;30
2731;Huayacocotla;30
2732;Hueyapan De Ocampo;30
2733;Huiloapan De Cuauhtemoc;30
2734;Ignacio De La Llave;30
2735;Ilamatlan;30
2736;Isla;30
2737;Ixcatepec;30
2738;Ixhuacan De Los Reyes;30
2739;Ixhuatlan Del Cafe;30
2740;Ixhuatlancillo;30
2741;Ixhuatlan Del Sureste;30
2742;Ixhuatlan De Madero;30
2743;Ixmatlahuacan;30
2744;Ixtaczoquitlan;30
2745;Jalacingo;30
2746;Xalapa;30
2747;Jalcomulco;30
2748;Jaltipan;30
2749;Jamapa;30
2750;Jesus Carranza;30
2751;Xico;30
2752;Jilotepec;30
2753;Juan Rodriguez Clara;30
2754;Juchique De Ferrer;30
2755;Landero Y Coss;30
2756;Lerdo De Tejada;30
2757;Magdalena;30
2758;Maltrata;30
2759;Manlio Fabio Altamirano;30
2760;Mariano Escobedo;30
2761;Martinez De La Torre;30
2762;Mecatlan;30
2763;Mecayapan;30
2764;Medellin;30
2765;Miahuatlan;30
2766;Las Minas;30
2767;Minatitlan;30
2768;Misantla;30
2769;Mixtla De Altamirano;30
2770;Moloacan;30
2771;Naolinco;30
2772;Naranjal;30
2773;Nautla;30
2774;Nogales;30
2775;Oluta;30
2776;Omealca;30
2777;Orizaba;30
2778;Otatitlan;30
2779;Oteapan;30
2780;Ozuluama;30
2781;Pajapan;30
2782;Panuco;30
2783;Papantla;30
2784;Paso Del Macho;30
2785;Paso De Ovejas;30
2786;La Perla;30
2787;Perote;30
2788;Platon Sanchez;30
2789;Playa Vicente;30
2790;Poza Rica De Hidalgo;30
2791;Las Vigas De Ramirez;30
